Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-01-29 16:03:38,"Push",1h 42min,"Russian Twist",3,30.0,20,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Shrug (Dumbbell)",1,40.0,15,0,0,"",,
2023-01-29 16:03:38,"Push",1h 42min,"Shrug (Dumbbell)",2,40.0,15,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Shrug (Dumbbell)",3,40.0,15,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Shrug (Dumbbell)",4,40.0,15,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Triceps Dip",1,0,4,0,0,"",,
2023-01-29 16:03:38,"Push",1h 42min,"Triceps Dip",2,0,3,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Triceps Dip",3,0,3,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Ab Wheel",1,0,10,0,0,"",,
2023-01-29 16:03:38,"Push",1h 42min,"Ab Wheel",2,0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Ab Wheel",3,0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Hanging Leg Raise",1,0,10,0,0,"",,
2023-01-29 16:03:38,"Push",1h 42min,"Hanging Leg Raise",2,0,10,0,0,,,
2023-01-29 16:03:38,"Push",1h 42min,"Hanging Leg Raise",3,0,10,0,0,,,
2023-01-31 17:53:01,"Legs",56min,"Hack Squat",1,180.0,10,0,0,"","",
2023-01-31 17:53:01,"Legs",56min,"Hack Squat",2,230.0,10,0,0,,,
2023-01-31 17:53:01,"Legs",56min,"Hack Squat",3,270.0,10,0,0,,,
2023-01-31 17:53:01,"Legs",56min,"Hack Squat",4,320.0,10,0,0,,,
2023-01-31 17:53:01,"Legs",56min,"Seated Leg Press (Machine)",1,307.0,10,0,0,"",,
2023-01-31 17:53:01,"Legs",56min,"Seated Leg Press (Machine)",2,347.0,10,0,0,,,
2023-01-31 17:53:01,"Legs",56min,"Seated Leg Press (Machine)",3,397.0,10,0,0,,,
2023-01-31 17:53:01,"Legs",56min,"Seated Leg Press (Machine)",4,437.0,10,0,0,,,
2023-01-31 17:53:01,"Legs",56min,"Lying Leg Curl (Machine)",1,35.0,10,0,0,"",,
2023-01-31 17:53:01,"Legs",56min,"Lying Leg Curl (Machine)",2,35.0,10,0,0,,,
2023-01-31 17:53:01,"Legs",56min,"Lying Leg Curl (Machine)",3,37.49999999999999,10,0,0,,,
2023-01-31 17:53:01,"Legs",56min,"Lying Leg Curl (Machine)",4,40.0,10,0,0,,,
2023-01-31 17:53:01,"Legs",56min,"Seated Calf Raise (Machine)",1,115.0,12,0,0,"",,
2023-01-31 17:53:01,"Legs",56min,"Seated Calf Raise (Machine)",2,115.0,12,0,0,,,
2023-01-31 17:53:01,"Legs",56min,"Seated Calf Raise (Machine)",3,115.0,12,0,0,,,
2023-01-31 17:53:01,"Legs",56min,"Seated Calf Raise (Machine)",4,115.0,12,0,0,,,
2023-01-31 17:53:01,"Legs",56min,"Hip Abductor (Machine)",1,100.0,10,0,0,"",,
2023-01-31 17:53:01,"Legs",56min,"Hip Abductor (Machine)",2,115.0,10,0,0,,,
2023-01-31 17:53:01,"Legs",56min,"Hip Abductor (Machine)",3,130.0,10,0,0,,,
2023-01-31 17:53:01,"Legs",56min,"Hip Adductor (Machine)",1,115.0,10,0,0,"",,
2023-01-31 17:53:01,"Legs",56min,"Hip Adductor (Machine)",2,130.0,10,0,0,,,
2023-01-31 17:53:01,"Legs",56min,"Hip Adductor (Machine)",3,145.0,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Seated Row (Machine)",1,110.0,10,0,0,"","",
2023-02-04 19:18:32,"Pull",1h 25min,"Seated Row (Machine)",2,115.0,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Seated Row (Machine)",3,120.0,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Seated Row (Machine)",4,125.0,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Lat Pulldown - Wide Grip (Cable)",1,105.0,10,0,0,"",,
2023-02-04 19:18:32,"Pull",1h 25min,"Lat Pulldown - Wide Grip (Cable)",2,110.0,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Lat Pulldown - Wide Grip (Cable)",3,115.0,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Lat Pulldown - Wide Grip (Cable)",4,120.0,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Lat Pulldown (Machine)",1,105.0,10,0,0,"",,
2023-02-04 19:18:32,"Pull",1h 25min,"Lat Pulldown (Machine)",2,110.0,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Lat Pulldown (Machine)",3,115.0,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Lat Pulldown (Machine)",4,120.0,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Reverse Fly (Cable)",1,85.0,10,0,0,"",,
2023-02-04 19:18:32,"Pull",1h 25min,"Reverse Fly (Cable)",2,95.0,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Reverse Fly (Cable)",3,105.0,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Reverse Fly (Cable)",4,115.0,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Bicep Curl (Barbell)",1,30.0,10,0,0,"",,
2023-02-04 19:18:32,"Pull",1h 25min,"Bicep Curl (Barbell)",2,30.0,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Bicep Curl (Barbell)",3,30.0,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Bicep Curl (Barbell)",4,20.0,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Bicep Curl (Cable)",1,135.0,10,0,0,"",,
2023-02-04 19:18:32,"Pull",1h 25min,"Bicep Curl (Cable)",2,140.0,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Bicep Curl (Cable)",3,149.99999999999997,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Bicep Curl (Cable)",4,160.0,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Upright Row (Cable)",1,100.0,10,0,0,"",,
2023-02-04 19:18:32,"Pull",1h 25min,"Upright Row (Cable)",2,110.0,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Upright Row (Cable)",3,120.0,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Upright Row (Cable)",4,130.0,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Reverse Curl Cable",1,50.0,10,0,0,"",,
2023-02-04 19:18:32,"Pull",1h 25min,"Reverse Curl Cable",2,74.99999999999999,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Reverse Curl Cable",3,74.99999999999999,10,0,0,,,
2023-02-04 19:18:32,"Pull",1h 25min,"Reverse Curl Cable",4,80.0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Bench Press (Barbell)",1,100.0,10,0,0,"","",
2023-02-05 20:12:17,"Push",1h 45min,"Bench Press (Barbell)",2,110.0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Bench Press (Barbell)",3,120.0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Bench Press (Barbell)",4,120.0,5,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Bench Press (Barbell)",5,100.0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Shoulder Press (Machine)",1,80.0,10,0,0,"",,
2023-02-05 20:12:17,"Push",1h 45min,"Shoulder Press (Machine)",2,85.0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Shoulder Press (Machine)",3,90.0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Shoulder Press (Machine)",4,90.0,5,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Shoulder Press (Machine)",5,80.0,9,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Chest Fly",1,175.0,10,0,0,"",,
2023-02-05 20:12:17,"Push",1h 45min,"Chest Fly",2,190.0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Chest Fly",3,205.0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Chest Fly",4,220.0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Chest Press (Machine)",1,95.0,10,0,0,"",,
2023-02-05 20:12:17,"Push",1h 45min,"Chest Press (Machine)",2,100.0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Chest Press (Machine)",3,105.0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Chest Press (Machine)",4,110.0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Chest Press (Machine)",5,115.0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Triceps Extension",1,95.0,10,0,0,"",,
2023-02-05 20:12:17,"Push",1h 45min,"Triceps Extension",2,100.0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Triceps Extension",3,105.0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Triceps Extension",4,110.0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Front Raise (Plate)",1,35.0,10,0,0,"",,
2023-02-05 20:12:17,"Push",1h 45min,"Front Raise (Plate)",2,35.0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Front Raise (Plate)",3,35.0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Front Raise (Plate)",4,35.0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Chest Fly (Band)",1,100.0,10,0,0,"",,
2023-02-05 20:12:17,"Push",1h 45min,"Chest Fly (Band)",2,110.0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Chest Fly (Band)",3,110.0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Chest Fly (Band)",4,120.0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Shrug (Dumbbell)",1,40.0,15,0,0,"",,
2023-02-05 20:12:17,"Push",1h 45min,"Shrug (Dumbbell)",2,40.0,15,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Shrug (Dumbbell)",3,40.0,15,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Shrug (Dumbbell)",4,40.0,15,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Triceps Dip",1,0,3,0,0,"",,
2023-02-05 20:12:17,"Push",1h 45min,"Triceps Dip",2,0,2,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Triceps Dip",3,0,1,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Hanging Leg Raise",1,0,10,0,0,"",,
2023-02-05 20:12:17,"Push",1h 45min,"Hanging Leg Raise",2,0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Hanging Leg Raise",3,0,10,0,0,,,
2023-02-05 20:12:17,"Push",1h 45min,"Hanging Leg Raise",4,0,10,0,0,,,
2023-02-07 18:09:21,"Legs",56min,"Hack Squat",1,180.0,10,0,0,"","",
2023-02-07 18:09:21,"Legs",56min,"Hack Squat",2,270.0,10,0,0,,,
2023-02-07 18:09:21,"Legs",56min,"Hack Squat",3,320.0,10,0,0,,,
2023-02-07 18:09:21,"Legs",56min,"Hack Squat",4,360.0,10,0,0,,,
2023-02-07 18:09:21,"Legs",56min,"Seated Leg Press (Machine)",1,307.0,10,0,0,"",,
2023-02-07 18:09:21,"Legs",56min,"Seated Leg Press (Machine)",2,347.0,10,0,0,,,
2023-02-07 18:09:21,"Legs",56min,"Seated Leg Press (Machine)",3,397.0,10,0,0,,,
2023-02-07 18:09:21,"Legs",56min,"Seated Leg Press (Machine)",4,437.0,10,0,0,,,
2023-02-07 18:09:21,"Legs",56min,"Lying Leg Curl (Machine)",1,35.0,10,0,0,"",,
2023-02-07 18:09:21,"Legs",56min,"Lying Leg Curl (Machine)",2,40.0,10,0,0,,,
2023-02-07 18:09:21,"Legs",56min,"Lying Leg Curl (Machine)",3,45.0,10,0,0,,,
2023-02-07 18:09:21,"Legs",56min,"Lying Leg Curl (Machine)",4,35.0,10,0,0,,,
2023-02-07 18:09:21,"Legs",56min,"Seated Calf Raise (Machine)",1,115.0,12,0,0,"",,
2023-02-07 18:09:21,"Legs",56min,"Seated Calf Raise (Machine)",2,115.0,12,0,0,,,
2023-02-07 18:09:21,"Legs",56min,"Seated Calf Raise (Machine)",3,115.0,12,0,0,,,
2023-02-07 18:09:21,"Legs",56min,"Seated Calf Raise (Machine)",4,115.0,12,0,0,,,
2023-02-07 18:09:21,"Legs",56min,"Hip Abductor (Machine)",1,100.0,10,0,0,"",,
2023-02-07 18:09:21,"Legs",56min,"Hip Abductor (Machine)",2,115.0,10,0,0,,,
2023-02-07 18:09:21,"Legs",56min,"Hip Abductor (Machine)",3,130.0,10,0,0,,,
2023-02-07 18:09:21,"Legs",56min,"Hip Adductor (Machine)",1,115.0,10,0,0,"",,
2023-02-07 18:09:21,"Legs",56min,"Hip Adductor (Machine)",2,130.0,10,0,0,,,
2023-02-07 18:09:21,"Legs",56min,"Hip Adductor (Machine)",3,145.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Seated Row (Machine)",1,110.0,10,0,0,"","",
2023-02-09 23:19:58,"Pull",1h 22min,"Seated Row (Machine)",2,115.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Seated Row (Machine)",3,120.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Seated Row (Machine)",4,125.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Lat Pulldown - Wide Grip (Cable)",1,110.0,10,0,0,"",,
2023-02-09 23:19:58,"Pull",1h 22min,"Lat Pulldown - Wide Grip (Cable)",2,115.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Lat Pulldown - Wide Grip (Cable)",3,120.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Lat Pulldown - Wide Grip (Cable)",4,125.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Lat Pulldown (Machine)",1,110.0,10,0,0,"",,
2023-02-09 23:19:58,"Pull",1h 22min,"Lat Pulldown (Machine)",2,115.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Lat Pulldown (Machine)",3,120.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Lat Pulldown (Machine)",4,125.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Reverse Fly (Cable)",1,85.0,10,0,0,"",,
2023-02-09 23:19:58,"Pull",1h 22min,"Reverse Fly (Cable)",2,95.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Reverse Fly (Cable)",3,100.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Reverse Fly (Cable)",4,110.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Bicep Curl (Barbell)",1,20.0,10,0,0,"",,
2023-02-09 23:19:58,"Pull",1h 22min,"Bicep Curl (Barbell)",2,25.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Bicep Curl (Barbell)",3,30.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Bicep Curl (Barbell)",4,20.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Bicep Curl (Cable)",1,140.0,10,0,0,"",,
2023-02-09 23:19:58,"Pull",1h 22min,"Bicep Curl (Cable)",2,149.99999999999997,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Bicep Curl (Cable)",3,160.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Bicep Curl (Cable)",4,170.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Upright Row (Cable)",1,100.0,10,0,0,"",,
2023-02-09 23:19:58,"Pull",1h 22min,"Upright Row (Cable)",2,110.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Upright Row (Cable)",3,120.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Upright Row (Cable)",4,140.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Reverse Curl Cable",1,50.0,10,0,0,"",,
2023-02-09 23:19:58,"Pull",1h 22min,"Reverse Curl Cable",2,70.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Reverse Curl Cable",3,80.0,10,0,0,,,
2023-02-09 23:19:58,"Pull",1h 22min,"Reverse Curl Cable",4,90.0,10,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Bench Press (Barbell)",1,100.0,10,0,0,"","",
2023-02-10 23:18:17,"Push",1h 29min,"Bench Press (Barbell)",2,120.0,10,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Bench Press (Barbell)",3,130.0,9,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Bench Press (Barbell)",4,110.0,12,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Shoulder Press (Machine)",1,80.0,10,0,0,"",,
2023-02-10 23:18:17,"Push",1h 29min,"Shoulder Press (Machine)",2,85.0,10,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Shoulder Press (Machine)",3,90.0,10,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Shoulder Press (Machine)",4,95.0,10,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Chest Fly",1,185.00000000000003,10,0,0,"",,
2023-02-10 23:18:17,"Push",1h 29min,"Chest Fly",2,200.0,10,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Chest Fly",3,215.0,10,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Chest Fly",4,230.0,10,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Chest Press (Machine)",1,100.0,10,0,0,"",,
2023-02-10 23:18:17,"Push",1h 29min,"Chest Press (Machine)",2,105.0,10,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Chest Press (Machine)",3,110.0,7,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Chest Press (Machine)",4,100.0,7,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Chest Press (Machine)",5,100.0,7,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Triceps Extension",1,90.0,10,0,0,"",,
2023-02-10 23:18:17,"Push",1h 29min,"Triceps Extension",2,105.0,10,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Triceps Extension",3,110.0,11,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Triceps Extension",4,115.0,11,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Front Raise (Plate)",1,35.0,10,0,0,"",,
2023-02-10 23:18:17,"Push",1h 29min,"Front Raise (Plate)",2,35.0,10,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Front Raise (Plate)",3,35.0,10,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Front Raise (Plate)",4,35.0,10,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Chest Fly (Band)",1,100.0,10,0,0,"",,
2023-02-10 23:18:17,"Push",1h 29min,"Chest Fly (Band)",2,120.0,10,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Chest Fly (Band)",3,130.0,10,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Chest Fly (Band)",4,120.0,10,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Russian Twist",1,30.0,20,0,0,"",,
2023-02-10 23:18:17,"Push",1h 29min,"Shrug (Dumbbell)",1,45.0,15,0,0,"",,
2023-02-10 23:18:17,"Push",1h 29min,"Shrug (Dumbbell)",2,45.0,15,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Shrug (Dumbbell)",3,45.0,15,0,0,,,
2023-02-10 23:18:17,"Push",1h 29min,"Shrug (Dumbbell)",4,45.0,15,0,0,,,
2023-02-12 19:01:09,"Legs",58min,"Hack Squat",1,230.0,10,0,0,"","",
2023-02-12 19:01:09,"Legs",58min,"Hack Squat",2,270.0,10,0,0,,,
2023-02-12 19:01:09,"Legs",58min,"Hack Squat",3,320.0,10,0,0,,,
2023-02-12 19:01:09,"Legs",58min,"Hack Squat",4,360.0,10,0,0,,,
2023-02-12 19:01:09,"Legs",58min,"Seated Leg Press (Machine)",1,347.0,10,0,0,"",,
2023-02-12 19:01:09,"Legs",58min,"Seated Leg Press (Machine)",2,347.0,10,0,0,,,
2023-02-12 19:01:09,"Legs",58min,"Seated Leg Press (Machine)",3,397.0,10,0,0,,,
2023-02-12 19:01:09,"Legs",58min,"Seated Leg Press (Machine)",4,437.0,10,0,0,,,
2023-02-12 19:01:09,"Legs",58min,"Lying Leg Curl (Machine)",1,35.0,10,0,0,"",,
2023-02-12 19:01:09,"Legs",58min,"Lying Leg Curl (Machine)",2,37.49999999999999,10,0,0,,,
2023-02-12 19:01:09,"Legs",58min,"Lying Leg Curl (Machine)",3,37.49999999999999,10,0,0,,,
2023-02-12 19:01:09,"Legs",58min,"Lying Leg Curl (Machine)",4,40.0,10,0,0,,,
2023-02-12 19:01:09,"Legs",58min,"Hip Abductor (Machine)",1,100.0,10,0,0,"",,
2023-02-12 19:01:09,"Legs",58min,"Hip Abductor (Machine)",2,115.0,10,0,0,,,
2023-02-12 19:01:09,"Legs",58min,"Hip Abductor (Machine)",3,130.0,10,0,0,,,
2023-02-12 19:01:09,"Legs",58min,"Hip Adductor (Machine)",1,115.0,10,0,0,"",,
2023-02-12 19:01:09,"Legs",58min,"Hip Adductor (Machine)",2,130.0,10,0,0,,,
2023-02-12 19:01:09,"Legs",58min,"Hip Adductor (Machine)",3,145.0,10,0,0,,,
2023-02-12 19:01:09,"Legs",58min,"Standing Calf Raise (Machine)",1,180.0,40,0,0,"",,
2023-02-12 19:01:09,"Legs",58min,"Standing Calf Raise (Machine)",2,180.0,35,0,0,,,
2023-02-12 19:01:09,"Legs",58min,"Standing Calf Raise (Machine)",3,180.0,35,0,0,,,
2023-02-12 19:01:09,"Legs",58min,"Standing Calf Raise (Machine)",4,180.0,20,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Seated Row (Machine)",1,115.0,10,0,0,"","",
2023-02-15 21:13:13,"Pull",1h 13min,"Seated Row (Machine)",2,120.0,10,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Seated Row (Machine)",3,125.0,10,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Seated Row (Machine)",4,130.0,10,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Lat Pulldown - Wide Grip (Cable)",1,115.0,10,0,0,"",,
2023-02-15 21:13:13,"Pull",1h 13min,"Lat Pulldown - Wide Grip (Cable)",2,120.0,10,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Lat Pulldown - Wide Grip (Cable)",3,120.0,10,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Lat Pulldown - Wide Grip (Cable)",4,125.0,6,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Lat Pulldown - Wide Grip (Cable)",5,115.0,5,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Lat Pulldown (Machine)",1,115.0,10,0,0,"",,
2023-02-15 21:13:13,"Pull",1h 13min,"Lat Pulldown (Machine)",2,100.0,10,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Lat Pulldown (Machine)",3,105.0,10,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Lat Pulldown (Machine)",4,110.0,10,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Reverse Fly (Cable)",1,95.0,10,0,0,"",,
2023-02-15 21:13:13,"Pull",1h 13min,"Reverse Fly (Cable)",2,100.0,10,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Reverse Fly (Cable)",3,110.0,10,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Reverse Fly (Cable)",4,115.0,10,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Bicep Curl (Barbell)",1,25.0,12,0,0,"",,
2023-02-15 21:13:13,"Pull",1h 13min,"Bicep Curl (Barbell)",2,30.0,10,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Bicep Curl (Barbell)",3,30.0,10,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Bicep Curl (Barbell)",4,35.0,10,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Bicep Curl (Cable)",1,140.0,10,0,0,"",,
2023-02-15 21:13:13,"Pull",1h 13min,"Bicep Curl (Cable)",2,149.99999999999997,10,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Bicep Curl (Cable)",3,160.0,10,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Bicep Curl (Cable)",4,170.0,10,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Upright Row (Cable)",1,100.0,10,0,0,"",,
2023-02-15 21:13:13,"Pull",1h 13min,"Upright Row (Cable)",2,110.0,10,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Upright Row (Cable)",3,120.0,10,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Upright Row (Cable)",4,149.99999999999997,10,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Reverse Curl Cable",1,70.0,10,0,0,"",,
2023-02-15 21:13:13,"Pull",1h 13min,"Reverse Curl Cable",2,80.0,10,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Reverse Curl Cable",3,90.0,10,0,0,,,
2023-02-15 21:13:13,"Pull",1h 13min,"Reverse Curl Cable",4,100.0,10,0,0,,,
